timestamp,model,source_config,accuracy,macro_f1,macro_precision,macro_recall,weighted_f1,weighted_precision,weighted_recall,negative_precision,negative_recall,negative_f1,neutral_precision,neutral_recall,neutral_f1,positive_precision,positive_recall,positive_f1
2026-04-14T08:40:43,tfidf_lr,twitter,0.7924976258309592,0.7357471624610747,0.730245078348719,0.741711465288701,0.79408066563708,0.7960271993919881,0.7924976258309592,0.878122634367903,0.8573540280857354,0.8676140613313388,0.6004464285714286,0.627039627039627,0.61345496009122,0.712166172106825,0.7407407407407407,0.7261724659606656
2026-04-14T08:41:02,tfidf_lr,skytrax,0.7919305228876424,0.6843369109479568,0.680607936081708,0.6903369463480796,0.7980223459351271,0.8055894303934983,0.7919305228876424,0.8062176165803109,0.8259023354564756,0.8159412690089145,0.32558139534883723,0.38591117917304746,0.35318850735809393,0.9100247963159759,0.8591973244147157,0.8838809564768622
2026-04-14T08:41:17,tfidf_lr,airlinequality,0.7884672841350463,0.6174883955015832,0.6015683881872511,0.6464066387784354,0.7975673557743216,0.8178889148099767,0.7884672841350463,0.9327417094815507,0.8276004973062577,0.8770311813790075,0.27091633466135456,0.3008849557522124,0.2851153039832285,0.6010471204188481,0.8107344632768362,0.6903187011425135
2026-04-14T08:41:37,tfidf_lr,twitter+skytrax,0.7814751735883663,0.7095991216453325,0.7070733114894724,0.715029737057162,0.7874274156561422,0.7949352436634192,0.7814751735883663,0.83617963314358,0.8168056842755638,0.8263791217377715,0.40214888718342284,0.48428835489833644,0.4394129979035639,0.8828914141414141,0.843995171997586,0.8630052452946622
2026-04-14T08:42:00,tfidf_lr,twitter+airlinequality,0.7612323491655969,0.673864498358839,0.6500506530627013,0.7158327314474673,0.7732213144067641,0.7988122736931837,0.7612323491655969,0.9156626506024096,0.7870419543281997,0.8464943595601885,0.42454954954954954,0.5755725190839694,0.48865845755022685,0.6099397590361446,0.7848837209302325,0.6864406779661016
2026-04-14T08:42:23,tfidf_lr,skytrax+airlinequality,0.7870182555780934,0.6926223948009813,0.6862421362606517,0.7086485415326113,0.7963724786263833,0.810049972105403,0.7870182555780934,0.8846252238424149,0.8047474982545962,0.8427979527175238,0.33865814696485624,0.48236632536973834,0.3979352416705772,0.8354430379746836,0.8388318009734992,0.8371339900148428
2026-04-14T08:43:04,tfidf_lr,twitter+skytrax+airlinequality,0.7747723132969034,0.6998984794788075,0.6929094999807375,0.7166287603058642,0.7840022923717068,0.7986209636511278,0.7747723132969034,0.8802442387236556,0.7909734513274336,0.8332245735061061,0.37760702524698136,0.5259938837920489,0.43961661341853037,0.8208772359715756,0.8329189457981104,0.8268542515117857
2026-04-14T08:43:05,tfidf_svc,twitter,0.8048433048433048,0.7303485144037013,0.7571943055080839,0.7114675698686538,0.7972711899986469,0.795839382464281,0.8048433048433048,0.8454237288135593,0.9216555801921655,0.8818953323903819,0.6676557863501483,0.5244755244755245,0.587467362924282,0.7585034013605442,0.6882716049382716,0.7216828478964401
2026-04-14T08:43:14,tfidf_svc,skytrax,0.8127374705988782,0.6616575704486554,0.6762895863764649,0.6609860415216305,0.7980165531915625,0.7891118524430047,0.8127374705988782,0.7983357807146353,0.8657112526539278,0.8306595365418895,0.35170603674540685,0.20520673813169985,0.25918762088974856,0.8788269416693523,0.9120401337792642,0.8951255539143279
2026-04-14T08:43:21,tfidf_svc,airlinequality,0.8034060352554526,0.5746219133594331,0.6046378724781062,0.5762166253477629,0.7923293919217538,0.7887693414260742,0.8034060352554526,0.883921246923708,0.8930791545793618,0.8884766027623171,0.313953488372093,0.11946902654867257,0.17307692307692307,0.6160388821385177,0.7161016949152542,0.6623122142390594
2026-04-14T08:43:31,tfidf_svc,twitter+skytrax,0.7954932529804795,0.6977469169108564,0.7060782693941406,0.69393297581041,0.7880988748475467,0.7829624930401142,0.7954932529804795,0.8180744240992321,0.8557306147667594,0.8364789370375962,0.4392857142857143,0.3410351201478743,0.3839750260145682,0.8608746697974757,0.8850331925165963,0.8727867876804047
2026-04-14T08:43:39,tfidf_svc,twitter+airlinequality,0.7799376490005502,0.6582035218226044,0.6598988109945304,0.6592438711844933,0.7785414553417199,0.778379278158582,0.7799376490005502,0.8709935897435898,0.8659054699946893,0.8684420772303595,0.47703180212014135,0.4122137404580153,0.44226044226044225,0.63167104111986,0.6996124031007752,0.6639080459770115
2026-04-14T08:43:55,tfidf_svc,skytrax+airlinequality,0.8105702050935316,0.6831137231751354,0.7023808973273051,0.6747375539843502,0.8020937850161052,0.7975250278971528,0.8105702050935316,0.8546672828096118,0.8608331393995811,0.8577391304347826,0.43523316062176165,0.28668941979522183,0.345679012345679,0.817242248550542,0.8766901027582477,0.8459230267449446
2026-04-14T08:44:18,tfidf_svc,twitter+skytrax+airlinequality,0.7921675774134791,0.6935057014122079,0.7012926196672838,0.6892868084026125,0.7873838920417257,0.7842777731241564,0.7921675774134791,0.8474906898386239,0.8458407079646018,0.8466648950305607,0.45325779036827196,0.3669724770642202,0.4055766793409379,0.8031293787949556,0.8550472401790155,0.8282755298651252
