timestamp,model,source_config,accuracy,macro_f1,macro_precision,macro_recall,weighted_f1,weighted_precision,weighted_recall,negative_precision,negative_recall,negative_f1,neutral_precision,neutral_recall,neutral_f1,positive_precision,positive_recall,positive_f1
2026-04-14T14:11:49,bert,twitter+skytrax,0.8304729464168741,0.7493541597588567,0.7547170570418461,0.7457064508968089,0.8267861643110429,0.8241985919816845,0.8304729464168741,0.8703007518796992,0.8582020389249305,0.864209052729818,0.5131164742917104,0.4519408502772643,0.4805896805896806,0.8807339449541285,0.9269764634882317,0.9032637459570715
2026-04-14T14:48:29,bert,twitter+airlinequality,0.8239501192004401,0.7265094464031386,0.7303202882108638,0.7297651662536927,0.8233220434534397,0.8260837630656865,0.8239501192004401,0.9053944158308485,0.88688263409453,0.8960429242119383,0.6148148148148148,0.5068702290076336,0.5556485355648536,0.670751633986928,0.7955426356589147,0.7278368794326241
2026-04-14T15:49:06,bert,skytrax+airlinequality,0.8340094658553077,0.7316118028836871,0.7308449970825119,0.7326757313048239,0.834295856768105,0.8349745351934208,0.8340094658553077,0.8956083513318934,0.8685129159878985,0.8818525519848771,0.4380630630630631,0.44254835039817975,0.4402942840973401,0.8588635768525792,0.8869659275283938,0.8726885725688439
2026-04-14T17:03:06,bert,twitter+skytrax+airlinequality,0.8311475409836065,0.7494182259511083,0.7494561614136362,0.7496842600467799,0.8307560942319463,0.8306922428875225,0.8311475409836065,0.8938900939985539,0.8752212389380531,0.8844571632981577,0.5074393108848865,0.4954128440366973,0.5013539651837524,0.8470390793574682,0.8784186971655893,0.8624435493714147
2026-04-14T17:07:05,roberta,twitter,0.8561253561253561,0.8055395329194642,0.8129210442534225,0.8026675973830445,0.8531250277845579,0.8529565615501624,0.8561253561253561,0.9004297994269341,0.9290465631929047,0.9145143688614041,0.7583333333333333,0.6363636363636364,0.6920152091254753,0.78,0.8425925925925926,0.8100890207715133
2026-04-14T17:44:09,roberta,skytrax,0.8344490682106025,0.7208946590347138,0.7235737113509112,0.718505066609315,0.8330420289339443,0.8319308916568102,0.8344490682106025,0.8624454148471615,0.8386411889596603,0.8503767491926802,0.4015873015873016,0.3874425727411945,0.39438815276695244,0.9066884176182708,0.9294314381270903,0.9179190751445087
2026-04-14T18:06:40,roberta,airlinequality,0.830295787272184,0.6545326672020653,0.6608697287884208,0.666042341963576,0.8298496875692742,0.8381800957729882,0.830295787272184,0.9359257622624835,0.8777455449647742,0.9059024807527801,0.4025974025974026,0.2743362831858407,0.3263157894736842,0.6440860215053763,0.846045197740113,0.7313797313797313
2026-04-14T18:57:35,roberta,twitter+skytrax,0.8423948644045591,0.7637762535955018,0.7723663999661001,0.7582846236404713,0.8378506206002737,0.8351724268869226,0.8423948644045591,0.8840852130325815,0.8717948717948718,0.8778970290869498,0.5537280701754386,0.466728280961183,0.506519558676028,0.8792859166902806,0.9363307181653591,0.9069121730235277
2026-04-14T19:33:57,roberta,twitter+airlinequality,0.8338529249954154,0.7335792187358016,0.7352372484670342,0.7428087696491262,0.8338736308577572,0.8396074805913757,0.8338529249954154,0.9265193370165746,0.8906001062134891,0.9082047116165719,0.6127819548872181,0.49770992366412214,0.5492839090143218,0.6664104534973098,0.8401162790697675,0.7432490355765109
2026-04-14T20:33:29,roberta,skytrax+airlinequality,0.8380662609871535,0.7258291836554132,0.7322131427952945,0.7217432435092718,0.8348838298871869,0.8331239221662836,0.8380662609871535,0.8949892112203308,0.8687456364905748,0.8816721776098252,0.44914134742404227,0.38680318543799774,0.4156479217603912,0.8525088697415104,0.9096809085992429,0.880167451596023
2026-04-14T21:46:53,roberta,twitter+skytrax+airlinequality,0.8361566484517304,0.7506771331685429,0.7535408959443138,0.7491648321626972,0.8344238138184772,0.8337450287792852,0.8361566484517304,0.9017467248908297,0.8771681415929203,0.889287636820384,0.5179615705931495,0.4740061162079511,0.49500998003992014,0.8409143923489619,0.8963202386872203,0.8677337826453243
