timestamp,model,train_source,test_source,accuracy,macro_f1,macro_precision,macro_recall,weighted_f1,negative_precision,negative_recall,negative_f1,neutral_precision,neutral_recall,neutral_f1,positive_precision,positive_recall,positive_f1
2026-04-15T20:14:00,cnn,skytrax,twitter,0.6315289648622981,0.4270299632960104,0.4636078274226942,0.42668678305534674,0.5845335399351154,0.6967741935483871,0.8780487804878049,0.7769784172661871,0.2608695652173913,0.11188811188811189,0.1566068515497553,0.43317972350230416,0.29012345679012347,0.34750462107208874
2026-04-15T20:14:00,cnn,skytrax,airlinequality,0.7708395578129669,0.6094516449234785,0.5911960991492226,0.6420378818743826,0.7851466134957817,0.9220417633410672,0.8234562784915044,0.8699649737302977,0.25882352941176473,0.3893805309734513,0.31095406360424027,0.5927230046948356,0.713276836158192,0.6474358974358975
2026-04-15T20:14:03,cnn,airlinequality,twitter,0.5897435897435898,0.4225650860065086,0.4333187996422903,0.41863233123395727,0.5708560940647761,0.7069306930693069,0.7915742793791575,0.7468619246861925,0.24778761061946902,0.1958041958041958,0.21875,0.34523809523809523,0.26851851851851855,0.3020833333333333
2026-04-15T20:14:03,cnn,airlinequality,skytrax,0.6448344490682106,0.5856691025172,0.6120251653632538,0.6182682752499201,0.6817087808019047,0.7314465408805031,0.6173036093418259,0.669545192861255,0.22352216748768472,0.555895865237366,0.3188405797101449,0.8811067877215737,0.6816053511705685,0.7686215349801999
2026-04-15T20:14:05,lstm,twitter,skytrax,0.5047946444725891,0.39115406732751107,0.42484506399830363,0.42823440808246044,0.48873031085314955,0.4530338389731622,0.8243099787685775,0.5847138554216867,0.08108108108108109,0.05972434915773354,0.06878306878306878,0.7404202719406675,0.4006688963210702,0.5199652777777778
2026-04-15T20:14:05,lstm,twitter,airlinequality,0.6859874514490588,0.42403812629297777,0.42432571912713984,0.4246596742548561,0.6768594931958272,0.793859649122807,0.8251139660174057,0.8091851249745987,0.03680981595092025,0.02654867256637168,0.030848329048843187,0.4423076923076923,0.422316384180791,0.4320809248554913
2026-04-15T20:14:08,lstm,skytrax,twitter,0.4962013295346629,0.4525855772012197,0.4794646156806746,0.48348206546038525,0.5314406041315345,0.8203592814371258,0.5062823355506282,0.6261425959780622,0.2463768115942029,0.5151515151515151,0.3333333333333333,0.3716577540106952,0.42901234567901236,0.3982808022922636
2026-04-15T20:14:08,lstm,skytrax,airlinequality,0.7107857783089334,0.5397425182378158,0.5317762612085678,0.571259550021532,0.7366034553836864,0.9028046421663443,0.7737256527144634,0.8332961392546306,0.15789473684210525,0.3185840707964602,0.21114369501466276,0.534629404617254,0.6214689265536724,0.5747877204441542
2026-04-15T20:14:11,lstm,airlinequality,twitter,0.4235517568850902,0.3763110497436264,0.4233832772344064,0.41013726311829296,0.46704657815658057,0.836676217765043,0.43163340724316335,0.5694783032666991,0.22408026755852842,0.46853146853146854,0.3031674208144796,0.20939334637964774,0.33024691358024694,0.2562874251497006
2026-04-15T20:14:11,lstm,airlinequality,skytrax,0.4454496110005428,0.4341549684853658,0.5040239513311198,0.48872860776262966,0.48292028424384525,0.6502293577981652,0.6019108280254777,0.6251378169790518,0.1450413223140496,0.5375191424196019,0.22844126260982753,0.7168011738811445,0.3267558528428094,0.44888582586721804
2026-04-15T20:14:13,gru,twitter,skytrax,0.4809118870996924,0.3401451335726793,0.4337352065347246,0.4144885824862101,0.4321147845885214,0.40601331191186596,0.9389596602972399,0.5668963307162314,0.046153846153846156,0.009188361408882083,0.01532567049808429,0.8490384615384615,0.29531772575250836,0.43821339950372207
2026-04-15T20:14:13,gru,twitter,airlinequality,0.7069017030176278,0.3872633240306406,0.4247641544249761,0.38774361703243754,0.6609710768120335,0.7514549811708319,0.9096560298383755,0.8230221222347207,0.06779661016949153,0.017699115044247787,0.028070175438596492,0.4550408719346049,0.23587570621468926,0.31069767441860463
2026-04-15T20:14:17,gru,skytrax,twitter,0.5811965811965812,0.4280324886205627,0.5091995930705608,0.41720221462768886,0.5722198130168131,0.7172557172557172,0.7649667405764967,0.740343347639485,0.22939068100358423,0.29836829836829837,0.25937183383991896,0.580952380952381,0.1882716049382716,0.28438228438228436
2026-04-15T20:14:17,gru,skytrax,airlinequality,0.7197490289811772,0.5844708828023145,0.5706004133547787,0.6541885953084581,0.7512968076739828,0.9427821522309712,0.744301699129714,0.8318666049096805,0.21234119782214156,0.5176991150442478,0.30115830115830117,0.5566778900112234,0.7005649717514124,0.6203877423389619
2026-04-15T20:14:22,gru,airlinequality,twitter,0.4349477682811016,0.3854139415537627,0.4208861553439867,0.4186491767792581,0.4745064539877418,0.8066666666666666,0.44715447154471544,0.5753685211602473,0.2331002331002331,0.4662004662004662,0.3108003108003108,0.22289156626506024,0.3425925925925926,0.27007299270072993
2026-04-15T20:14:22,gru,airlinequality,skytrax,0.4546770399855256,0.4415500438774172,0.5185736245896795,0.4755027659069377,0.5065206916054347,0.7383863080684596,0.48089171974522293,0.5824493731918997,0.1403292181069959,0.5222052067381318,0.22121310411936426,0.6770053475935829,0.4234113712374582,0.5209876543209877
2026-04-15T20:14:39,distilbert,twitter,skytrax,0.5965261443821241,0.42426394057210515,0.5548649394618247,0.4890976873248374,0.5614957557328226,0.4620569146280579,0.982484076433121,0.6285229202037351,0.25,0.0015313935681470138,0.0030441400304414,0.952537903757416,0.48327759197324416,0.6412247614821389
2026-04-15T20:14:44,distilbert,twitter,airlinequality,0.7305049297878697,0.4301028864834693,0.42990038775237327,0.4362239064452358,0.6953716391546815,0.7758122743682311,0.8905926232905097,0.8292494694192553,0.0,0.0,0.0,0.5138888888888888,0.4180790960451977,0.46105919003115264
2026-04-15T20:14:51,distilbert,skytrax,twitter,0.671415004748338,0.49360190870742854,0.48182857597107104,0.5850996589478974,0.6347263011979828,0.8339622641509434,0.8167036215816703,0.8252427184466019,0.18018018018018017,0.046620046620046623,0.07407407407407407,0.43134328358208956,0.8919753086419753,0.5814889336016097
2026-04-15T20:14:57,distilbert,skytrax,airlinequality,0.804302360322677,0.6594536515860306,0.6503498732477314,0.6967279398842602,0.8122844242570941,0.9603718199608611,0.8135101533360961,0.8808615660758358,0.4019607843137255,0.36283185840707965,0.3813953488372093,0.5887170154686078,0.9138418079096046,0.716104039845047
2026-04-15T20:15:08,distilbert,airlinequality,twitter,0.6343779677113011,0.31059406156413827,0.34741494955578345,0.3539313993243533,0.52418376252261,0.6536340852130326,0.9637841832963784,0.7789725209080047,0.058823529411764705,0.002331002331002331,0.004484304932735426,0.32978723404255317,0.09567901234567901,0.14832535885167464
2026-04-15T20:15:17,distilbert,airlinequality,skytrax,0.7492310475845848,0.6339466775457518,0.6421242860652817,0.6348422139984039,0.7435158702041179,0.6961797752808989,0.8221868365180467,0.7539547335118033,0.3757828810020877,0.27565084226646247,0.31802120141342755,0.8544102019128587,0.8066889632107024,0.8298640977120247
2026-04-15T20:15:42,bert,twitter,skytrax,0.6578614076352451,0.4675133414254198,0.48553777920426117,0.5260332270578739,0.6251722745203182,0.5064542708047239,0.9787685774946921,0.6675113122171946,0.0,0.0,0.0,0.9501590668080594,0.5993311036789297,0.7350287120590648
2026-04-15T20:15:51,bert,twitter,airlinequality,0.7493277561995817,0.4665857185570368,0.7835790336865697,0.47953046815127126,0.72223718929329,0.806032836960672,0.8748445917944467,0.8390302066772655,1.0,0.004424778761061947,0.00881057268722467,0.5447042640990372,0.559322033898305,0.5519163763066202
2026-04-15T20:16:02,bert,skytrax,twitter,0.6652421652421653,0.5106724792771304,0.5132763046613072,0.5956663781867034,0.6470776984268338,0.86960065199674,0.7886178861788617,0.8271317829457364,0.26380368098159507,0.10023310023310024,0.14527027027027026,0.4064245810055866,0.8981481481481481,0.5596153846153846
2026-04-15T20:16:12,bert,skytrax,airlinequality,0.806692560501942,0.6667399877949923,0.6647944770406031,0.703821109883862,0.8140565994366944,0.9653979238754326,0.8093659345213428,0.8805229936880072,0.44565217391304346,0.36283185840707965,0.4,0.5833333333333334,0.9392655367231638,0.7196969696969697
2026-04-15T20:16:21,bert,airlinequality,twitter,0.6263057929724596,0.32777516210754026,0.40592968629510057,0.35770269577857655,0.5316434134519639,0.6546577457539887,0.9401330376940134,0.7718446601941747,0.25,0.037296037296037296,0.06490872210953347,0.31313131313131315,0.09567901234567901,0.14657210401891252
2026-04-15T20:16:37,bert,airlinequality,skytrax,0.7220915505699295,0.6332425748535462,0.6368040984810953,0.6482760651903093,0.7255107370047402,0.6539379474940334,0.8726114649681529,0.747612551159618,0.35450516986706054,0.3675344563552833,0.3609022556390977,0.9019691780821918,0.7046822742474916,0.7912129177619226
